uad|dgs|folder|archive_reference|record_title|language_title|language|dates|locality|record_type|volume|event_type|
005160027|005160027|005160027_000001|Certificados de defunción_1939,v. OY-D-L001  - DGS(005160027)|Certificados de defunción_1939,v. OY-D-L001  - DGS(005160027)|ES|Español|1939|Oyotún, Chiclayo, Lambayeque, Perú|Certificados de defunción|v. OY-D-L001 |Certificados de defunción-1938—1939|
005160028|005160028|005160028_000001|Certificados de defunción_1941,v. OY-D-L002  - DGS(005160028)|Certificados de defunción_1941,v. OY-D-L002  - DGS(005160028)|ES|Español|1941|Oyotún, Chiclayo, Lambayeque, Perú|Certificados de defunción|v. OY-D-L002 |Certificados de defunción-1941|
005160029|005160029|005160029_000001|Certificados de defunción_1944,v. OY-D-L003  - DGS(005160029)|Certificados de defunción_1944,v. OY-D-L003  - DGS(005160029)|ES|Español|1944|Oyotún, Chiclayo, Lambayeque, Perú|Certificados de defunción|v. OY-D-L003 |Certificados de defunción-1942—1944|
005160030|005160030|005160030_000001|Certificados de defunción_1933,v. PA-D-L001  - DGS(005160030)|Certificados de defunción_1933,v. PA-D-L001  - DGS(005160030)|ES|Español|1933|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L001 |Certificados de defunción-1908—1933|
005160031|005160031|005160031_000001|Certificados de defunción_1933,v. PA-D-L002  - DGS(005160031)|Certificados de defunción_1933,v. PA-D-L002  - DGS(005160031)|ES|Español|1933|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L002 |Certificados de defunción-1933|
005160032|005160032|005160032_000001|Certificados de defunción_1935,v. PA-D-L003  - DGS(005160032)|Certificados de defunción_1935,v. PA-D-L003  - DGS(005160032)|ES|Español|1935|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L003 |Certificados de defunción-1934—1935|
005160033|005160033|005160033_000001|Certificados de defunción_1937,v. PA-D-L005  - DGS(005160033)|Certificados de defunción_1937,v. PA-D-L005  - DGS(005160033)|ES|Español|1937|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L005 |Certificados de defunción-1936—1937|
005160034|005160034|005160034_000001|Certificados de defunción_1939,v. PA-D-L006  - DGS(005160034)|Certificados de defunción_1939,v. PA-D-L006  - DGS(005160034)|ES|Español|1939|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L006 |Certificados de defunción-1938—1939|
005160035|005160035|005160035_000001|Certificados de defunción_1944,v. PA-D-L007  - DGS(005160035)|Certificados de defunción_1944,v. PA-D-L007  - DGS(005160035)|ES|Español|1944|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L007 |Certificados de defunción-1944|
005160036|005160036|005160036_000001|Certificados de defunción_1945,v. PA-D-L008  - DGS(005160036)|Certificados de defunción_1945,v. PA-D-L008  - DGS(005160036)|ES|Español|1945|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L008 |Certificados de defunción-1945|
005160037|005160037|005160037_000001|Certificados de defunción_1947,v. PA-D-L009  - DGS(005160037)|Certificados de defunción_1947,v. PA-D-L009  - DGS(005160037)|ES|Español|1947|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L009 |Certificados de defunción-1946—1947|
005160038|005160038|005160038_000001|Certificados de defunción_1947,v. PA-D-L010  - DGS(005160038)|Certificados de defunción_1947,v. PA-D-L010  - DGS(005160038)|ES|Español|1947|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L010 |Certificados de defunción-1947|
005160039|005160039|005160039_000001|Certificados de defunción_1949,v. PA-D-L011  - DGS(005160039)|Certificados de defunción_1949,v. PA-D-L011  - DGS(005160039)|ES|Español|1949|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L011 |Certificados de defunción-1948—1949|
005160040|005160040|005160040_000001|Certificados de defunción_1952,v. PA-D-L012  - DGS(005160040)|Certificados de defunción_1952,v. PA-D-L012  - DGS(005160040)|ES|Español|1952|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L012 |Certificados de defunción-1949—1952|
005160041|005160041|005160041_000001|Certificados de defunción_1952,v. PA-D-L013  - DGS(005160041)|Certificados de defunción_1952,v. PA-D-L013  - DGS(005160041)|ES|Español|1952|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L013 |Certificados de defunción-1952|
005160042|005160042|005160042_000001|Certificados de defunción_1954,v. PA-D-L014  - DGS(005160042)|Certificados de defunción_1954,v. PA-D-L014  - DGS(005160042)|ES|Español|1954|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L014 |Certificados de defunción-1953—1954|
005160043|005160043|005160043_000001|Certificados de defunción_1954,v. PA-D-L015  - DGS(005160043)|Certificados de defunción_1954,v. PA-D-L015  - DGS(005160043)|ES|Español|1954|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L015 |Certificados de defunción-1954|
005160044|005160044|005160044_000001|Certificados de defunción_1956,v. PA-D-L016  - DGS(005160044)|Certificados de defunción_1956,v. PA-D-L016  - DGS(005160044)|ES|Español|1956|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L016 |Certificados de defunción-1956|
005160045|005160045|005160045_000001|Certificados de defunción_1957,v. PA-D-L017  - DGS(005160045)|Certificados de defunción_1957,v. PA-D-L017  - DGS(005160045)|ES|Español|1957|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L017 |Certificados de defunción-1955—1957|
005160046|005160046|005160046_000001|Certificados de defunción_1957,v. PA-D-L017A  - DGS(005160046)|Certificados de defunción_1957,v. PA-D-L017A  - DGS(005160046)|ES|Español|1957|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L017A |Certificados de defunción-1957|
005160047|005160047|005160047_000001|Certificados de defunción_1959,v. PA-D-L018  - DGS(005160047)|Certificados de defunción_1959,v. PA-D-L018  - DGS(005160047)|ES|Español|1959|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L018 |Certificados de defunción-1959|
005160048|005160048|005160048_000001|Certificados de defunción_1962,v. PA-D-L019  - DGS(005160048)|Certificados de defunción_1962,v. PA-D-L019  - DGS(005160048)|ES|Español|1962|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L019 |Certificados de defunción-1961—1962|
005160049|005160049|005160049_000001|Certificados de defunción_1961,v. PA-D-L020  - DGS(005160049)|Certificados de defunción_1961,v. PA-D-L020  - DGS(005160049)|ES|Español|1961|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L020 |Certificados de defunción-1960—1961|
005160050|005160050|005160050_000001|Certificados de defunción_1963,v. PA-D-L021  - DGS(005160050)|Certificados de defunción_1963,v. PA-D-L021  - DGS(005160050)|ES|Español|1963|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L021 |Certificados de defunción-1962—1963|
005160051|005160051|005160051_000001|Certificados de defunción_1964,v. PA-D-L022  - DGS(005160051)|Certificados de defunción_1964,v. PA-D-L022  - DGS(005160051)|ES|Español|1964|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L022 |Certificados de defunción-1963—1964|
005160052|005160052|005160052_000001|Certificados de defunción_1965,v. PA-D-L023  - DGS(005160052)|Certificados de defunción_1965,v. PA-D-L023  - DGS(005160052)|ES|Español|1965|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L023 |Certificados de defunción-1964—1965|
005160053|005160053|005160053_000001|Certificados de defunción_1967,v. PA-D-L024  - DGS(005160053)|Certificados de defunción_1967,v. PA-D-L024  - DGS(005160053)|ES|Español|1967|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L024 |Certificados de defunción-1966—1967|
005160054|005160054|005160054_000001|Certificados de defunción_1969,v. PA-D-L025  - DGS(005160054)|Certificados de defunción_1969,v. PA-D-L025  - DGS(005160054)|ES|Español|1969|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L025 |Certificados de defunción-1967—1969|
005160055|005160055|005160055_000001|Certificados de defunción_1970,v. PA-D-L026  - DGS(005160055)|Certificados de defunción_1970,v. PA-D-L026  - DGS(005160055)|ES|Español|1970|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L026 |Certificados de defunción-1970|
005160056|005160056|005160056_000001|Certificados de defunción_1971,v. PA-D-L027  - DGS(005160056)|Certificados de defunción_1971,v. PA-D-L027  - DGS(005160056)|ES|Español|1971|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L027 |Certificados de defunción-1971|
005160057|005160057|005160057_000001|Certificados de defunción_1972,v. PA-D-L028  - DGS(005160057)|Certificados de defunción_1972,v. PA-D-L028  - DGS(005160057)|ES|Español|1972|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L028 |Certificados de defunción-1972|
005160058|005160058|005160058_000001|Certificados de defunción_1973,v. PA-D-L029  - DGS(005160058)|Certificados de defunción_1973,v. PA-D-L029  - DGS(005160058)|ES|Español|1973|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L029 |Certificados de defunción-1973|
005160059|005160059|005160059_000001|Certificados de defunción_1975,v. PA-D-L030  - DGS(005160059)|Certificados de defunción_1975,v. PA-D-L030  - DGS(005160059)|ES|Español|1975|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L030 |Certificados de defunción-1974—1975|
005160060|005160060|005160060_000001|Certificados de defunción_1975,v. PA-D-L031  - DGS(005160060)|Certificados de defunción_1975,v. PA-D-L031  - DGS(005160060)|ES|Español|1975|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L031 |Certificados de defunción-1975|
005160061|005160061|005160061_000001|Certificados de defunción_1976,v. PA-D-L032  - DGS(005160061)|Certificados de defunción_1976,v. PA-D-L032  - DGS(005160061)|ES|Español|1976|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L032 |Certificados de defunción-1976|
005160062|005160062|005160062_000001|Certificados de defunción_1977,v. PA-D-L033  - DGS(005160062)|Certificados de defunción_1977,v. PA-D-L033  - DGS(005160062)|ES|Español|1977|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L033 |Certificados de defunción-1977|
005160063|005160063|005160063_000001|Certificados de defunción_1978,v. PA-D-L034  - DGS(005160063)|Certificados de defunción_1978,v. PA-D-L034  - DGS(005160063)|ES|Español|1978|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L034 |Certificados de defunción-1978|
005160064|005160064|005160064_000001|Certificados de defunción_1979,v. PA-D-L035  - DGS(005160064)|Certificados de defunción_1979,v. PA-D-L035  - DGS(005160064)|ES|Español|1979|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L035 |Certificados de defunción-1979|
005160065|005160065|005160065_000001|Certificados de defunción_1980,v. PA-D-L036  - DGS(005160065)|Certificados de defunción_1980,v. PA-D-L036  - DGS(005160065)|ES|Español|1980|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L036 |Certificados de defunción-1980|
005160066|005160066|005160066_000001|Certificados de defunción_1981,v. PA-D-L037  - DGS(005160066)|Certificados de defunción_1981,v. PA-D-L037  - DGS(005160066)|ES|Español|1981|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L037 |Certificados de defunción-1981|
005160067|005160067|005160067_000001|Certificados de defunción_1982,v. PA-D-L038  - DGS(005160067)|Certificados de defunción_1982,v. PA-D-L038  - DGS(005160067)|ES|Español|1982|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L038 |Certificados de defunción-1982|
005160068|005160068|005160068_000001|Certificados de defunción_1983,v. PA-D-L039  - DGS(005160068)|Certificados de defunción_1983,v. PA-D-L039  - DGS(005160068)|ES|Español|1983|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L039 |Certificados de defunción-1983|
005160069|005160069|005160069_000001|Certificados de defunción_1994,v. PA-D-L040  - DGS(005160069)|Certificados de defunción_1994,v. PA-D-L040  - DGS(005160069)|ES|Español|1994|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L040 |Certificados de defunción-1992—1994|
005160070|005160070|005160070_000001|Certificados de defunción_1997,v. PA-D-L041  - DGS(005160070)|Certificados de defunción_1997,v. PA-D-L041  - DGS(005160070)|ES|Español|1997|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L041 |Certificados de defunción-1996—1997|
005160071|005160071|005160071_000001|Certificados de defunción_1984,v. PA-D-L043  - DGS(005160071)|Certificados de defunción_1984,v. PA-D-L043  - DGS(005160071)|ES|Español|1984|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L043 |Certificados de defunción-1984|
005160072|005160072|005160072_000001|Certificados de defunción_1985,v. PA-D-L044  - DGS(005160072)|Certificados de defunción_1985,v. PA-D-L044  - DGS(005160072)|ES|Español|1985|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L044 |Certificados de defunción-1985|
005160073|005160073|005160073_000001|Certificados de defunción_1986,v. PA-D-L045  - DGS(005160073)|Certificados de defunción_1986,v. PA-D-L045  - DGS(005160073)|ES|Español|1986|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L045 |Certificados de defunción-1986|
005160074|005160074|005160074_000001|Certificados de defunción_1988,v. PA-D-L046  - DGS(005160074)|Certificados de defunción_1988,v. PA-D-L046  - DGS(005160074)|ES|Español|1988|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L046 |Certificados de defunción-1987—1988|
005160075|005160075|005160075_000001|Certificados de defunción_1989,v. PA-D-L047  - DGS(005160075)|Certificados de defunción_1989,v. PA-D-L047  - DGS(005160075)|ES|Español|1989|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L047 |Certificados de defunción-1988—1989|
005160076|005160076|005160076_000001|Certificados de defunción_1990,v. PA-D-L048  - DGS(005160076)|Certificados de defunción_1990,v. PA-D-L048  - DGS(005160076)|ES|Español|1990|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L048 |Certificados de defunción-1989—1990|
005160077|005160077|005160077_000001|Certificados de defunción_1990,v. PA-D-L049  - DGS(005160077)|Certificados de defunción_1990,v. PA-D-L049  - DGS(005160077)|ES|Español|1990|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L049 |Certificados de defunción-1990|
005160078|005160078|005160078_000001|Certificados de defunción_1992,v. PA-D-L050  - DGS(005160078)|Certificados de defunción_1992,v. PA-D-L050  - DGS(005160078)|ES|Español|1992|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L050 |Certificados de defunción-1991—1992|
005160079|005160079|005160079_000001|Certificados de defunción_1995,v. PA-D-L053  - DGS(005160079)|Certificados de defunción_1995,v. PA-D-L053  - DGS(005160079)|ES|Español|1995|Pacora, Lambayeque, Lambayeque, Perú|Certificados de defunción|v. PA-D-L053 |Certificados de defunción-1995|
005160080|005160080|005160080_000001|Matrimonios_1994,v. PA-M-L050  - DGS(005160080)|Matrimonios_1994,v. PA-M-L050  - DGS(005160080)|ES|Español|1994|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L050 |Matrimonios-1992—1994|
005160081|005160081|005160081_000001|Matrimonios_1996,v. PA-M-L051  - DGS(005160081)|Matrimonios_1996,v. PA-M-L051  - DGS(005160081)|ES|Español|1996|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L051 |Matrimonios-1996|
005160082|005160082|005160082_000001|Nacimientos_1988,v. PA-N-L057A  - DGS(005160082)|Nacimientos_1988,v. PA-N-L057A  - DGS(005160082)|ES|Español|1988|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L057A |Nacimientos-1987—1988|
005160083|005160083|005160083_000001|Nacimientos_1997,v. PA-N-L067  - DGS(005160083)|Nacimientos_1997,v. PA-N-L067  - DGS(005160083)|ES|Español|1997|Pacora, Lambayeque, Lambayeque, Perú|Nacimientos|v. PA-N-L067 |Nacimientos-1996—1997|
005160141|005160141|005160141_000001|Matrimonios_1980,v. OY-M-L014  - DGS(005160141)|Matrimonios_1980,v. OY-M-L014  - DGS(005160141)|ES|Español|1980|Oyotún, Chiclayo, Lambayeque, Perú|Matrimonios|v. OY-M-L014 |Matrimonios-1979—1980|
005160142|005160142|005160142_000001|Matrimonios_1981,v. OY-M-L015  - DGS(005160142)|Matrimonios_1981,v. OY-M-L015  - DGS(005160142)|ES|Español|1981|Oyotún, Chiclayo, Lambayeque, Perú|Matrimonios|v. OY-M-L015 |Matrimonios-1980—1981|
005160143|005160143|005160143_000001|Matrimonios_1982,v. OY-M-L016  - DGS(005160143)|Matrimonios_1982,v. OY-M-L016  - DGS(005160143)|ES|Español|1982|Oyotún, Chiclayo, Lambayeque, Perú|Matrimonios|v. OY-M-L016 |Matrimonios-1981—1982|
005160144|005160144|005160144_000001|Matrimonios_1983,v. OY-M-L017  - DGS(005160144)|Matrimonios_1983,v. OY-M-L017  - DGS(005160144)|ES|Español|1983|Oyotún, Chiclayo, Lambayeque, Perú|Matrimonios|v. OY-M-L017 |Matrimonios-1983|
005160145|005160145|005160145_000001|Matrimonios_1984,v. OY-M-L018  - DGS(005160145)|Matrimonios_1984,v. OY-M-L018  - DGS(005160145)|ES|Español|1984|Oyotún, Chiclayo, Lambayeque, Perú|Matrimonios|v. OY-M-L018 |Matrimonios-1984|
005160146|005160146|005160146_000001|Matrimonios_1985,v. OY-M-L019  - DGS(005160146)|Matrimonios_1985,v. OY-M-L019  - DGS(005160146)|ES|Español|1985|Oyotún, Chiclayo, Lambayeque, Perú|Matrimonios|v. OY-M-L019 |Matrimonios-1985|
005160147|005160147|005160147_000001|Matrimonios_1933,v. PA-M-L051  - DGS(005160147)|Matrimonios_1933,v. PA-M-L051  - DGS(005160147)|ES|Español|1933|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L051 |Matrimonios-1933|
005160148|005160148|005160148_000001|Matrimonios_1935,v. PA-M-L050  - DGS(005160148)|Matrimonios_1935,v. PA-M-L050  - DGS(005160148)|ES|Español|1935|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L050 |Matrimonios-1934—1935|
005160149|005160149|005160149_000001|Matrimonios_1936,v. PA-M-L001  - DGS(005160149)|Matrimonios_1936,v. PA-M-L001  - DGS(005160149)|ES|Español|1936|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L001 |Matrimonios-1935—1936|
005160150|005160150|005160150_000001|Matrimonios_1935,v. PA-M-L002  - DGS(005160150)|Matrimonios_1935,v. PA-M-L002  - DGS(005160150)|ES|Español|1935|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L002 |Matrimonios-1934—1935|
005160151|005160151|005160151_000001|Matrimonios_1943,v. PA-M-L003  - DGS(005160151)|Matrimonios_1943,v. PA-M-L003  - DGS(005160151)|ES|Español|1943|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L003 |Matrimonios-1940—1943|
005160152|005160152|005160152_000001|Matrimonios_1944,v. PA-M-L004  - DGS(005160152)|Matrimonios_1944,v. PA-M-L004  - DGS(005160152)|ES|Español|1944|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L004 |Matrimonios-1944|
005160153|005160153|005160153_000001|Matrimonios_1944,v. PA-M-L005  - DGS(005160153)|Matrimonios_1944,v. PA-M-L005  - DGS(005160153)|ES|Español|1944|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L005 |Matrimonios-1944|
005160154|005160154|005160154_000001|Matrimonios_1946,v. PA-M-L005  - DGS(005160154)|Matrimonios_1946,v. PA-M-L005  - DGS(005160154)|ES|Español|1946|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L005 |Matrimonios-1945—1946|
005160155|005160155|005160155_000001|Matrimonios_1947,v. PA-M-L007  - DGS(005160155)|Matrimonios_1947,v. PA-M-L007  - DGS(005160155)|ES|Español|1947|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L007 |Matrimonios-1946—1947|
005160156|005160156|005160156_000001|Matrimonios_1947,v. PA-M-L008  - DGS(005160156)|Matrimonios_1947,v. PA-M-L008  - DGS(005160156)|ES|Español|1947|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L008 |Matrimonios-1947|
005160157|005160157|005160157_000001|Matrimonios_1949,v. PA-M-L009  - DGS(005160157)|Matrimonios_1949,v. PA-M-L009  - DGS(005160157)|ES|Español|1949|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L009 |Matrimonios-1948—1949|
005160158|005160158|005160158_000001|Matrimonios_1951,v. PA-M-L010  - DGS(005160158)|Matrimonios_1951,v. PA-M-L010  - DGS(005160158)|ES|Español|1951|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L010 |Matrimonios-1949—1951|
005160159|005160159|005160159_000001|Matrimonios_1953,v. PA-M-L011  - DGS(005160159)|Matrimonios_1953,v. PA-M-L011  - DGS(005160159)|ES|Español|1953|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L011 |Matrimonios-1952—1953|
005160160|005160160|005160160_000001|Matrimonios_1954,v. PA-M-L012  - DGS(005160160)|Matrimonios_1954,v. PA-M-L012  - DGS(005160160)|ES|Español|1954|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L012 |Matrimonios-1953—1954|
005160161|005160161|005160161_000001|Matrimonios_1954,v. PA-M-L013  - DGS(005160161)|Matrimonios_1954,v. PA-M-L013  - DGS(005160161)|ES|Español|1954|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L013 |Matrimonios-1954|
005160162|005160162|005160162_000001|Matrimonios_1955,v. PA-M-L014  - DGS(005160162)|Matrimonios_1955,v. PA-M-L014  - DGS(005160162)|ES|Español|1955|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L014 |Matrimonios-1955|
005160163|005160163|005160163_000001|Matrimonios_1956,v. PA-M-L015  - DGS(005160163)|Matrimonios_1956,v. PA-M-L015  - DGS(005160163)|ES|Español|1956|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L015 |Matrimonios-1956|
005160164|005160164|005160164_000001|Matrimonios_1960,v. PA-M-L016  - DGS(005160164)|Matrimonios_1960,v. PA-M-L016  - DGS(005160164)|ES|Español|1960|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L016 |Matrimonios-1959—1960|
005160165|005160165|005160165_000001|Matrimonios_1961,v. PA-M-L017  - DGS(005160165)|Matrimonios_1961,v. PA-M-L017  - DGS(005160165)|ES|Español|1961|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L017 |Matrimonios-1961|
005160166|005160166|005160166_000001|Matrimonios_1963,v. PA-M-L018  - DGS(005160166)|Matrimonios_1963,v. PA-M-L018  - DGS(005160166)|ES|Español|1963|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L018 |Matrimonios-1962—1963|
005160167|005160167|005160167_000001|Matrimonios_1964,v. PA-M-L019  - DGS(005160167)|Matrimonios_1964,v. PA-M-L019  - DGS(005160167)|ES|Español|1964|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L019 |Matrimonios-1963—1964|
005160168|005160168|005160168_000001|Matrimonios_1966,v. PA-M-L020  - DGS(005160168)|Matrimonios_1966,v. PA-M-L020  - DGS(005160168)|ES|Español|1966|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L020 |Matrimonios-1964—1966|
005160169|005160169|005160169_000001|Matrimonios_1966,v. PA-M-L021  - DGS(005160169)|Matrimonios_1966,v. PA-M-L021  - DGS(005160169)|ES|Español|1966|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L021 |Matrimonios-1966|
005160170|005160170|005160170_000001|Matrimonios_1969,v. PA-M-L022  - DGS(005160170)|Matrimonios_1969,v. PA-M-L022  - DGS(005160170)|ES|Español|1969|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L022 |Matrimonios-1966—1969|
005160171|005160171|005160171_000001|Matrimonios_1970,v. PA-M-L023  - DGS(005160171)|Matrimonios_1970,v. PA-M-L023  - DGS(005160171)|ES|Español|1970|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L023 |Matrimonios-1970|
005160172|005160172|005160172_000001|Matrimonios_1971,v. PA-M-L024  - DGS(005160172)|Matrimonios_1971,v. PA-M-L024  - DGS(005160172)|ES|Español|1971|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L024 |Matrimonios-1971|
005160173|005160173|005160173_000001|Matrimonios_1972,v. PA-M-L025  - DGS(005160173)|Matrimonios_1972,v. PA-M-L025  - DGS(005160173)|ES|Español|1972|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L025 |Matrimonios-1972|
005160174|005160174|005160174_000001|Matrimonios_1973,v. PA-M-L026  - DGS(005160174)|Matrimonios_1973,v. PA-M-L026  - DGS(005160174)|ES|Español|1973|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L026 |Matrimonios-1973|
005160175|005160175|005160175_000001|Matrimonios_1974,v. PA-M-L027  - DGS(005160175)|Matrimonios_1974,v. PA-M-L027  - DGS(005160175)|ES|Español|1974|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L027 |Matrimonios-1974|
005160176|005160176|005160176_000001|Matrimonios_1975,v. PA-M-L028  - DGS(005160176)|Matrimonios_1975,v. PA-M-L028  - DGS(005160176)|ES|Español|1975|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L028 |Matrimonios-1975|
005160177|005160177|005160177_000001|Matrimonios_1980,v. PA-M-L029  - DGS(005160177)|Matrimonios_1980,v. PA-M-L029  - DGS(005160177)|ES|Español|1980|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L029 |Matrimonios-1980|
005160178|005160178|005160178_000001|Matrimonios_1981,v. PA-M-L030  - DGS(005160178)|Matrimonios_1981,v. PA-M-L030  - DGS(005160178)|ES|Español|1981|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L030 |Matrimonios-1981|
005160179|005160179|005160179_000001|Matrimonios_1982,v. PA-M-L035  - DGS(005160179)|Matrimonios_1982,v. PA-M-L035  - DGS(005160179)|ES|Español|1982|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L035 |Matrimonios-1982|
005160180|005160180|005160180_000001|Matrimonios_1983,v. PA-M-L036  - DGS(005160180)|Matrimonios_1983,v. PA-M-L036  - DGS(005160180)|ES|Español|1983|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L036 |Matrimonios-1983|
005160181|005160181|005160181_000001|Matrimonios_1984,v. PA-M-L037  - DGS(005160181)|Matrimonios_1984,v. PA-M-L037  - DGS(005160181)|ES|Español|1984|Pacora, Lambayeque, Lambayeque, Perú|Matrimonios|v. PA-M-L037 |Matrimonios-1984|
